listing_id,user_id,listing_type,property_type,bedrooms,bathrooms,parking_spaces,land_area_sqm,floor_area_sqm,year_built,region,city,suburb,asking_price,price_display,status,listed_date,sold_date,view_count,enquiry_count,rateable_value
150,9000,Rent,Section,NULL,NULL,NULL,1742.5,NULL,NULL,Canterbury,Ashburton,West,623.56,$623pw,sold,2026-01-29 06:06:25,2026-02-21 06:06:25,1351,48,NULL
151,8111,Sale,Townhouse,3,2,2,926.7,316.2,1993,Auckland,Waitakere,East,2356739.11,$2.36M,expired,2026-05-16 06:46:19,NULL,455,28,"$1,980,531"
152,7225,Sale,Apartment,3,1,1,NULL,118.5,NULL,Hawkes Bay,Hastings,East,402356.38,"$402,356",sold,2023-10-16 18:15:23,2023-11-04 18:15:23,2256,202,"$320,612"
153,8286,Sale,House,4,3,2,928.8,218.5,2022,Taranaki,Hawera,North,400179.27,"$400,179",sold,2026-05-28 10:47:27,2026-06-14 10:47:27,593,28,"$371,181"
154,7310,Sale,Lifestyle,3,1,1,98115.1,276.3,NULL,Auckland,Papakura,North,1512513.61,$1.51M,sold,2023-10-30 04:50:02,2024-01-03 04:50:02,6874,383,"$1,224,607"
155,8872,Auction,Lifestyle,4,1,1,70875.0,308.4,1932,Otago,Oamaru,South,NULL,Auction,expired,2025-06-30 02:36:11,NULL,1297,47,NULL
156,7047,Deadline Sale,Section,NULL,NULL,NULL,2159.5,NULL,NULL,Auckland,Papakura,West,730581.95,"$730,581",expired,2024-01-17 09:55:34,NULL,4322,373,"$539,928"
157,4251,Sale,Apartment,2,2,0,NULL,144.5,1994,Canterbury,Waimakariri,Central,468275.77,"$468,275",withdrawn,2026-05-14 07:05:53,NULL,707,67,"$334,956"
158,8067,Rent,House,2,1,2,886.8,178.9,1969,Southland,Invercargill,East,957.49,$957pw,expired,2024-06-02 22:19:39,NULL,2157,163,NULL
159,7827,Sale,Unit,3,1,2,NULL,332.0,1952,Auckland,Franklin,South,1171609.07,$1.17M,sold,2024-11-12 14:59:21,2025-02-13 14:59:21,2678,264,"$1,082,802"
160,8198,Sale,Apartment,1,1,2,NULL,97.5,2024,Manawatu-Wanganui,Whanganui,North,360667.3,"$360,667",sold,2025-11-27 11:12:30,2026-02-12 11:12:30,1007,100,"$319,206"
161,8801,Sale,House,4,2,2,1175.4,314.9,NULL,Auckland,Franklin,South,965755.72,"$965,755",sold,2023-12-28 15:42:23,2024-01-22 15:42:23,2818,251,"$812,074"
162,8860,Tender,House,2,2,2,473.1,241.3,NULL,Otago,Dunedin,North East Valley,NULL,Tender,expired,2024-02-21 23:37:54,NULL,7113,460,NULL
163,1171,Rent,House,4,3,2,966.0,213.7,NULL,Wellington,Porirua,South,418.93,$418pw,expired,2024-05-31 00:40:59,NULL,6322,250,NULL
164,8298,Auction,House,3,1,1,792.9,335.5,1955,Waikato,Hamilton,Flagstaff,695865.98,Auction,expired,2025-10-16 08:38:26,NULL,1011,83,"$502,202"
165,8899,Rent,House,4,3,3,243.9,131.4,NULL,Canterbury,Ashburton,Central,392.29,$392pw,expired,2026-03-26 19:51:33,NULL,747,67,NULL
166,7626,Rent,House,4,2,2,1190.4,265.8,1954,Auckland,North Shore,Beach Haven,463.19,$463pw,sold,2025-09-02 14:53:35,2025-11-17 14:53:35,945,60,NULL
167,8164,Sale,House,5,1,3,439.1,243.4,NULL,Auckland,North Shore,Birkenhead,957625.02,"$957,625",sold,2025-11-23 01:17:25,2026-02-14 01:17:25,1763,177,"$806,455"
168,7593,Auction,Lifestyle,4,1,1,33585.6,111.9,1946,Bay of Plenty,Whakatane,South,1475596.48,Auction,withdrawn,2026-06-15 23:47:37,NULL,433,39,"$1,185,303"
169,8031,Auction,Apartment,2,2,1,NULL,97.4,2013,Nelson-Marlborough,Blenheim,West,NULL,Auction,withdrawn,2025-07-17 01:57:18,NULL,3139,243,NULL
170,8211,Auction,Apartment,2,1,1,NULL,133.4,NULL,Canterbury,Ashburton,West,440258.52,Auction,withdrawn,2025-04-08 09:12:12,NULL,1366,144,"$355,615"
171,8206,Sale,Townhouse,5,1,2,355.4,131.7,1960,Auckland,Auckland City,Grey Lynn,1092111.7,$1.09M,sold,2024-04-24 10:33:37,2024-06-22 10:33:37,2427,147,"$997,663"
172,8152,Tender,House,4,1,3,374.5,342.6,2006,Wellington,Porirua,West,589549.19,Tender,expired,2024-05-11 01:21:50,NULL,3747,326,"$509,692"
173,8037,Sale,Apartment,3,1,1,NULL,85.0,NULL,Auckland,Papakura,North,870356.28,"$870,356",expired,2024-12-16 12:11:45,NULL,2359,112,"$632,755"
174,9270,Rent,Townhouse,5,2,2,737.2,137.8,NULL,Otago,Queenstown,Arrowtown,1191.26,$1191pw,expired,2025-09-14 12:03:22,NULL,756,51,NULL
175,7262,Auction,Apartment,3,1,2,NULL,121.5,2022,Auckland,Waitakere,South,466762.09,Auction,expired,2025-02-26 11:13:42,NULL,2443,156,"$337,557"
176,8071,Sale,Rural,3,2,2,55876.3,88.5,2000,West Coast,Westport,Central,757202.62,"$757,202",sold,2024-05-25 17:39:02,2024-08-23 17:39:02,5256,290,"$532,929"
177,7870,Rent,Townhouse,4,2,2,332.0,107.7,1928,Canterbury,Selwyn,South,711.09,$711pw,under_offer,2025-01-26 00:50:32,NULL,4223,319,NULL
178,6374,Sale,Rural,3,2,2,18285.5,243.1,NULL,Hawkes Bay,Havelock North,North,867925.73,"$867,925",expired,2025-05-09 08:12:12,NULL,3467,263,"$622,179"
179,6359,Deadline Sale,House,4,3,2,811.1,269.0,NULL,Auckland,Waitakere,North,1168210.58,$1.17M,expired,2023-08-13 23:29:40,NULL,4456,419,"$953,660"
180,5777,Sale,Apartment,1,2,0,NULL,120.3,NULL,Wellington,Porirua,East,455987.39,"$455,987",sold,2024-05-13 11:34:08,2024-07-09 11:34:08,5678,254,"$396,289"
181,7579,Deadline Sale,Townhouse,4,2,2,623.0,125.9,1975,Canterbury,Selwyn,Central,655850.66,"$655,850",expired,2026-05-21 21:20:14,NULL,333,20,"$590,800"
182,7112,Sale,Apartment,3,2,0,NULL,47.2,NULL,Bay of Plenty,Rotorua,South,723340.75,"$723,340",sold,2025-06-08 07:45:13,2025-07-22 07:45:13,2483,292,"$584,668"
183,7053,Deadline Sale,Townhouse,2,3,1,737.0,184.9,1927,Waikato,Rotorua,East,1271740.52,$1.27M,sold,2024-10-08 23:36:26,2025-01-11 23:36:26,3781,400,"$1,009,313"
184,7720,Sale,House,3,2,2,646.5,278.5,2020,Auckland,Manukau,South,1111221.79,$1.11M,sold,2025-02-13 20:39:21,2025-04-10 20:39:21,4293,351,"$949,073"
185,8405,Rent,Rural,3,1,3,87900.8,186.6,NULL,Nelson-Marlborough,Nelson,East,445.29,$445pw,sold,2024-09-20 02:31:51,2025-01-17 02:31:51,1742,176,NULL
186,45,Rent,House,3,2,3,525.0,91.6,NULL,Auckland,Franklin,North,1037.17,$1037pw,expired,2024-01-13 07:53:59,NULL,5739,586,NULL
187,7915,Auction,Unit,3,1,2,NULL,130.5,1968,Waikato,Hamilton,Chartwell,NULL,Auction,sold,2025-06-05 11:58:30,2025-09-30 11:58:30,3151,194,NULL
188,7225,Rent,Apartment,2,1,0,NULL,121.1,NULL,Auckland,Auckland City,Newmarket,677.45,$677pw,sold,2023-11-30 05:28:56,2023-12-15 05:28:56,2151,105,NULL
189,9177,Rent,Rural,3,2,3,42141.5,169.7,1954,Auckland,Franklin,North,1062.34,$1062pw,sold,2025-09-27 14:24:22,2025-10-28 14:24:22,776,57,NULL
190,7196,Deadline Sale,Section,NULL,NULL,NULL,3597.0,NULL,1971,Waikato,Hamilton,Hillcrest,339003.37,"$339,003",under_offer,2025-01-29 04:15:05,NULL,2742,195,"$297,516"
191,8628,Rent,House,5,2,1,1048.6,290.0,1968,Southland,Invercargill,South,502.07,$502pw,under_offer,2025-11-10 02:34:23,NULL,816,56,NULL
192,7810,Rent,Unit,3,1,2,NULL,91.3,NULL,Auckland,Papakura,West,431.39,$431pw,sold,2025-04-17 22:46:25,2025-06-26 22:46:25,2830,276,NULL
193,7919,Tender,Rural,5,2,1,86413.4,258.3,1988,Auckland,Papakura,South,2740741.55,Tender,expired,2024-02-17 09:17:26,NULL,4494,210,"$2,396,057"
194,7879,Auction,House,3,2,2,770.6,144.4,1971,Auckland,Waitakere,North,1487788.68,Auction,withdrawn,2024-11-12 22:54:46,NULL,3501,358,"$1,065,122"
195,7749,Rent,House,3,3,2,360.5,335.7,NULL,Bay of Plenty,Whakatane,North,1173.39,$1173pw,sold,2025-08-19 23:20:53,2025-12-04 23:20:53,1474,133,NULL
196,7431,Sale,Apartment,2,2,1,NULL,89.2,NULL,Auckland,Waitakere,North,712268.17,"$712,268",sold,2026-02-27 01:01:46,2026-06-13 01:01:46,525,36,"$664,710"
197,4034,Sale,Apartment,2,1,1,NULL,149.6,NULL,Hawkes Bay,Havelock North,North,409808.61,"$409,808",withdrawn,2024-06-25 12:33:24,NULL,2555,142,"$310,811"
198,7018,Tender,House,3,2,2,528.6,209.9,1971,Otago,Queenstown,Arrowtown,1418320.37,Tender,sold,2024-04-04 18:47:47,2024-04-12 18:47:47,3324,169,"$1,211,885"
199,8882,Auction,House,3,1,1,419.9,239.7,2022,Wellington,Wellington City,Island Bay,NULL,Auction,expired,2024-05-05 17:21:26,NULL,2147,81,NULL
200,8998,Rent,Townhouse,2,2,2,1037.0,118.9,NULL,Taranaki,New Plymouth,South,1047.49,$1047pw,sold,2024-10-06 12:18:04,2024-12-05 12:18:04,1988,80,NULL
201,6109,Sale,House,3,2,2,583.8,234.6,NULL,Waikato,Taupo,North,560862.05,"$560,862",expired,2025-09-15 21:57:31,NULL,2563,253,"$422,755"
202,8192,Rent,House,4,2,1,461.0,124.5,2002,Auckland,Franklin,South,1136.72,$1136pw,under_offer,2025-03-24 23:54:16,NULL,3216,226,NULL
203,9618,Deadline Sale,House,4,2,2,474.2,94.1,NULL,Otago,Wanaka,South,1001289.93,$1.00M,sold,2023-08-13 21:47:51,2023-11-07 21:47:51,6552,687,"$901,958"
204,7098,Deadline Sale,House,5,2,3,520.7,136.9,1975,Auckland,North Shore,Takapuna,756205.96,"$756,205",sold,2025-01-12 06:36:27,2025-04-29 06:36:27,4109,124,"$623,653"
205,7960,Auction,House,3,2,2,901.8,110.7,1947,Manawatu-Wanganui,Levin,North,584334.27,Auction,sold,2026-05-12 21:34:49,2026-05-19 21:34:49,283,10,"$421,011"
206,8964,Rent,Apartment,2,2,2,NULL,73.3,NULL,Manawatu-Wanganui,Feilding,East,1163.53,$1163pw,withdrawn,2026-05-29 15:24:54,NULL,459,55,NULL
207,7102,Sale,Townhouse,3,3,3,685.2,218.3,2001,Auckland,Waitakere,South,1792279.35,$1.79M,expired,2026-06-29 06:59:48,NULL,263,10,"$1,467,989"
208,7719,Rent,Unit,4,1,3,NULL,80.3,1923,Auckland,North Shore,Browns Bay,562.94,$562pw,sold,2025-07-10 18:47:57,2025-07-19 18:47:57,2978,326,NULL
209,7660,Tender,House,2,3,2,730.1,187.2,NULL,Auckland,Franklin,North,NULL,Tender,active,2026-07-20 20:56:39,NULL,90,2,NULL
210,7231,Auction,House,3,1,3,662.2,263.6,1946,Auckland,Auckland City,St Heliers,1593032.32,Auction,expired,2024-07-18 10:39:01,NULL,2678,275,"$1,221,441"
211,8796,Auction,Unit,3,3,3,NULL,170.9,1971,Hawkes Bay,Napier,West,NULL,Auction,sold,2024-02-24 08:36:05,2024-06-06 08:36:05,2619,113,NULL
212,7279,Sale,House,3,2,1,937.2,105.2,NULL,Waikato,Hamilton,Hillcrest,1303837.76,$1.30M,sold,2025-01-07 05:12:19,2025-02-21 05:12:19,2860,213,"$994,338"
213,6438,Sale,House,4,2,2,733.8,211.3,1923,Wellington,Porirua,Central,1003056.01,$1.00M,expired,2024-03-24 16:40:28,NULL,2871,338,"$855,662"
214,8009,Deadline Sale,Lifestyle,5,1,1,19905.4,213.5,NULL,Canterbury,Selwyn,West,813844.73,"$813,844",withdrawn,2025-03-22 03:43:31,NULL,2574,184,"$666,587"
215,8008,Deadline Sale,House,5,1,3,645.3,135.4,NULL,Wellington,Porirua,North,704436.7,"$704,436",expired,2026-01-26 02:20:43,NULL,1513,75,"$580,449"
216,8226,Rent,House,3,3,2,230.7,216.2,1920,Manawatu-Wanganui,Palmerston North,Central,576.1,$576pw,sold,2024-06-26 20:22:10,2024-07-30 20:22:10,2326,146,NULL
217,1926,Sale,House,2,3,2,715.3,271.1,NULL,Auckland,Papakura,Central,1698639.64,$1.70M,sold,2024-11-06 04:25:37,2024-11-13 04:25:37,1675,137,"$1,506,908"
218,8000,Auction,Apartment,2,1,2,NULL,96.5,1941,Canterbury,Selwyn,West,NULL,Auction,active,2026-07-14 13:20:05,NULL,286,12,NULL
219,7820,Sale,Townhouse,5,3,1,792.0,194.5,1927,Wellington,Upper Hutt,North,653474.84,"$653,474",sold,2024-08-12 03:28:33,2024-09-25 03:28:33,3718,271,"$557,964"
220,8723,Rent,Apartment,1,1,2,NULL,59.3,1922,Waikato,Hamilton,Rototuna,891.95,$891pw,expired,2026-03-27 03:37:18,NULL,819,63,NULL
221,8541,Sale,House,4,2,3,998.7,89.7,2024,Canterbury,Timaru,East,1136864.81,$1.14M,sold,2025-02-17 10:44:38,2025-03-23 10:44:38,2176,244,"$814,922"
222,8946,Sale,House,5,1,2,570.3,349.0,NULL,Auckland,Auckland City,Parnell,1501862.31,$1.50M,sold,2025-02-22 09:03:33,2025-04-13 09:03:33,2062,75,"$1,188,362"
223,8026,Deadline Sale,Unit,3,3,2,NULL,181.0,NULL,Auckland,North Shore,Birkenhead,881445.31,"$881,445",under_offer,2023-09-26 09:11:44,NULL,5925,268,"$824,257"
224,8256,Rent,Section,NULL,NULL,NULL,1080.5,NULL,NULL,Southland,Gore,North,1029.09,$1029pw,expired,2025-06-08 21:46:42,NULL,2405,233,NULL
225,8454,Sale,House,4,2,2,429.4,119.8,1996,Auckland,Papakura,East,1130921.11,$1.13M,sold,2024-07-05 12:11:43,2024-07-23 12:11:43,6074,457,"$987,514"
226,7078,Rent,Rural,3,3,1,10373.8,274.8,1930,Wellington,Lower Hutt,Eastbourne,482.43,$482pw,withdrawn,2025-11-15 06:57:57,NULL,956,73,NULL
227,8559,Sale,House,5,1,2,905.4,312.7,1976,Auckland,Auckland City,Grey Lynn,2252215.55,$2.25M,sold,2025-10-26 03:04:15,2025-12-10 03:04:15,1036,109,"$1,920,940"
228,8163,Sale,Townhouse,3,2,2,577.0,90.0,2000,Canterbury,Ashburton,South,437609.64,"$437,609",expired,2023-11-06 10:20:43,NULL,4114,463,"$378,532"
229,7183,Auction,Apartment,1,2,1,NULL,88.8,2004,Waikato,Tauranga,Welcome Bay,636273.97,Auction,sold,2024-06-01 14:01:26,2024-08-24 14:01:26,3315,121,"$516,625"
230,8142,Tender,House,3,2,3,1107.1,234.3,2020,Nelson-Marlborough,Richmond,South,NULL,Tender,sold,2026-04-04 11:43:43,2026-07-18 11:43:43,886,37,NULL
231,8558,Auction,Section,NULL,NULL,NULL,4806.6,NULL,1954,Nelson-Marlborough,Blenheim,South,315457.57,Auction,sold,2025-06-09 18:31:54,2025-06-28 18:31:54,1028,54,"$260,563"
232,8376,Tender,Unit,4,1,2,NULL,187.9,2013,Hawkes Bay,Hastings,Central,778025.55,Tender,under_offer,2026-07-19 13:07:45,NULL,224,24,"$590,804"
233,8467,Sale,House,5,1,1,652.4,223.6,NULL,Auckland,Waitakere,Central,1291334.18,$1.29M,withdrawn,2024-09-10 15:11:00,NULL,4299,472,"$950,845"
234,8164,Auction,House,3,2,3,397.0,113.5,NULL,Northland,Kerikeri,Central,703002.94,Auction,under_offer,2025-10-08 16:47:26,NULL,1373,92,"$534,460"
235,7577,Deadline Sale,Apartment,2,2,1,NULL,97.3,1928,Otago,Queenstown,Kelvin Heights,462216.48,"$462,216",active,2026-07-06 11:18:03,NULL,304,25,"$393,270"
236,7048,Auction,Townhouse,4,2,2,490.9,229.0,NULL,Waikato,Tauranga,Mount Maunganui,1480433.52,Auction,under_offer,2026-02-03 13:57:55,NULL,1236,76,"$1,319,663"
237,7772,Tender,Apartment,2,2,0,NULL,99.0,NULL,Canterbury,Selwyn,South,202656.36,Tender,expired,2024-03-27 23:46:53,NULL,2739,141,"$174,294"
238,8793,Sale,Apartment,3,2,1,NULL,121.4,NULL,Auckland,North Shore,Birkenhead,1198777.29,$1.20M,sold,2024-06-11 21:33:14,2024-09-10 21:33:14,3536,305,"$1,038,568"
239,7628,Sale,Unit,5,2,2,NULL,143.0,1936,Waikato,Cambridge,South,1366920.14,$1.37M,sold,2024-02-01 08:31:44,2024-03-26 08:31:44,5088,205,"$1,106,364"
240,7123,Auction,Townhouse,5,2,2,787.8,196.5,NULL,Otago,Dunedin,Roslyn,692214.99,Auction,sold,2023-10-09 19:05:12,2023-10-24 19:05:12,4474,308,"$598,547"
241,7568,Rent,Lifestyle,3,2,3,61020.9,274.4,1981,Waikato,Hamilton,Te Rapa,782.81,$782pw,expired,2025-08-15 12:04:24,NULL,2012,201,NULL
242,7319,Sale,House,4,1,3,655.2,82.6,NULL,Otago,Wanaka,South,1795398.07,$1.80M,expired,2025-12-18 16:49:48,NULL,771,82,"$1,376,001"
243,8287,Deadline Sale,Apartment,2,1,0,NULL,97.0,1998,Nelson-Marlborough,Richmond,West,401859.55,"$401,859",expired,2025-09-10 22:37:32,NULL,1953,225,"$380,101"
244,8686,Auction,Apartment,2,2,1,NULL,111.2,1932,Wellington,Upper Hutt,North,855534.97,Auction,sold,2024-09-04 22:18:07,2024-12-20 22:18:07,3744,315,"$792,723"
245,7245,Sale,Apartment,3,1,2,NULL,106.6,1950,Waikato,Hamilton,Flagstaff,430234.73,"$430,234",expired,2025-06-03 01:56:23,NULL,2365,215,"$332,866"
246,8273,Deadline Sale,House,4,1,1,1194.5,211.1,1962,Auckland,Waitakere,South,1184760.15,$1.18M,sold,2024-12-23 10:25:39,2025-03-02 10:25:39,4521,195,"$857,970"
247,8086,Sale,Section,NULL,NULL,NULL,4871.5,NULL,2018,Auckland,Waitakere,North,612857.47,"$612,857",under_offer,2025-03-22 18:43:09,NULL,2885,130,"$459,026"
248,2853,Sale,Townhouse,2,1,3,1096.9,282.5,NULL,Auckland,Franklin,Central,2054928.93,$2.05M,sold,2025-09-08 09:07:26,2025-10-03 09:07:26,1079,41,"$1,757,321"
249,8863,Rent,Apartment,1,1,1,NULL,72.3,NULL,Waikato,Cambridge,East,628.67,$628pw,expired,2025-08-07 02:22:53,NULL,2312,218,NULL
250,7304,Tender,Apartment,1,1,1,NULL,128.0,1950,Wellington,Wellington City,Oriental Bay,743840.11,Tender,expired,2025-11-06 22:01:46,NULL,711,74,"$614,425"
251,8694,Sale,Section,NULL,NULL,NULL,4163.8,NULL,1959,Canterbury,Timaru,East,580960.47,"$580,960",expired,2025-10-17 10:06:25,NULL,1276,151,"$467,714"
252,9136,Rent,Unit,3,3,2,NULL,83.6,NULL,Otago,Wanaka,South,607.9,$607pw,withdrawn,2023-08-18 03:54:32,NULL,2456,254,NULL
253,5374,Rent,Townhouse,3,3,2,391.3,200.5,NULL,Taranaki,Stratford,South,781.8,$781pw,sold,2024-05-14 22:46:38,2024-05-27 22:46:38,6615,376,NULL
254,8211,Auction,House,3,3,3,335.1,306.5,1963,Auckland,Auckland City,Epsom,710059.92,Auction,sold,2025-09-16 09:28:03,2025-11-06 09:28:03,1950,145,"$673,298"
255,8302,Sale,House,4,2,1,623.4,123.9,2018,Auckland,Auckland City,Epsom,703959.39,"$703,959",sold,2025-07-28 02:58:04,2025-11-02 02:58:04,2614,190,"$505,858"
256,1178,Sale,House,2,1,2,969.7,338.7,1940,Canterbury,Waimakariri,East,448402.56,"$448,402",sold,2025-12-17 05:08:56,2026-02-01 05:08:56,1481,127,"$380,869"
257,8913,Sale,Townhouse,3,1,2,806.4,289.2,1970,Waikato,Rotorua,West,1418058.21,$1.42M,under_offer,2026-06-23 06:34:48,NULL,293,16,"$1,046,171"
258,8742,Tender,Unit,2,1,2,NULL,324.1,1923,Wellington,Upper Hutt,East,1704620.18,Tender,sold,2026-04-09 12:33:36,2026-05-12 12:33:36,426,34,"$1,442,393"
259,7392,Rent,Unit,3,2,2,NULL,155.7,1992,Wellington,Lower Hutt,Wainuiomata,703.84,$703pw,expired,2026-03-14 13:55:30,NULL,624,42,NULL
260,8259,Sale,House,5,1,1,817.5,322.2,NULL,Canterbury,Timaru,East,1364499.5,$1.36M,sold,2024-06-13 22:41:39,2024-09-10 22:41:39,5247,194,"$1,148,751"
261,7492,Sale,House,3,2,2,365.0,104.1,1964,Wellington,Wellington City,Newtown,1206690.09,$1.21M,sold,2024-05-13 15:21:33,2024-06-30 15:21:33,5590,402,"$1,121,884"
262,8993,Auction,Unit,3,2,1,NULL,142.9,1925,Southland,Gore,West,NULL,Auction,sold,2025-06-29 10:04:48,2025-07-18 10:04:48,1064,83,NULL
263,4707,Sale,Townhouse,3,1,3,624.0,134.0,2022,Auckland,North Shore,Milford,950947.74,"$950,947",sold,2026-01-30 05:18:12,2026-03-04 05:18:12,1036,64,"$792,581"
264,8441,Rent,House,2,1,3,747.2,301.7,NULL,Otago,Wanaka,Central,1151.05,$1151pw,withdrawn,2025-08-15 19:05:41,NULL,1000,67,NULL
265,7648,Sale,Apartment,2,2,1,NULL,136.6,NULL,Canterbury,Ashburton,West,236819.54,"$236,819",sold,2024-07-05 02:25:08,2024-08-09 02:25:08,4045,364,"$204,621"
266,8385,Sale,House,3,1,2,603.2,302.1,NULL,Canterbury,Selwyn,South,804466.93,"$804,466",expired,2025-04-23 15:33:55,NULL,2474,105,"$747,985"
267,7299,Rent,Rural,3,1,2,99717.4,349.9,2026,Waikato,Rotorua,Central,894.62,$894pw,sold,2024-04-28 23:54:39,2024-05-23 23:54:39,2947,206,NULL
268,7504,Sale,Apartment,2,1,0,NULL,86.0,NULL,Auckland,Franklin,South,703250.99,"$703,250",sold,2024-01-06 15:52:49,2024-03-15 15:52:49,7408,657,"$548,894"
269,8097,Rent,House,4,3,1,217.7,196.9,1976,Auckland,Papakura,West,495.38,$495pw,active,2026-07-01 16:14:50,NULL,125,6,NULL
270,8343,Sale,House,3,3,2,703.7,108.3,1986,Auckland,Papakura,North,1262455.21,$1.26M,sold,2024-02-09 22:23:58,2024-02-27 22:23:58,5153,160,"$920,624"
271,8099,Auction,Unit,3,1,1,NULL,270.6,1948,Canterbury,Christchurch,Merivale,NULL,Auction,sold,2026-07-12 11:43:10,2026-07-25 11:43:10,246,13,NULL
272,7707,Auction,Townhouse,2,1,3,618.1,318.1,1980,Canterbury,Selwyn,North,NULL,Auction,sold,2023-09-14 11:40:35,2023-11-13 11:40:35,2816,251,NULL
273,8604,Auction,House,3,3,3,1143.0,183.6,1947,Wellington,Upper Hutt,North,672500.58,Auction,sold,2023-09-14 22:11:11,2023-11-07 22:11:11,3097,275,"$498,375"
274,7752,Rent,Apartment,1,2,2,NULL,93.2,1921,Auckland,Franklin,Central,568.79,$568pw,withdrawn,2026-03-18 15:32:54,NULL,1060,54,NULL
275,7972,Rent,Rural,3,2,2,90819.3,303.8,1959,Gisborne,Gisborne,North,755.46,$755pw,withdrawn,2023-11-03 15:14:09,NULL,2834,218,NULL
276,7535,Auction,Lifestyle,2,3,2,85554.6,167.5,2022,Taranaki,New Plymouth,West,429969.99,Auction,sold,2023-09-14 23:42:34,2023-10-16 23:42:34,7807,681,"$391,434"
277,7681,Auction,Townhouse,4,2,2,1180.4,341.2,1939,Hawkes Bay,Napier,South,583718.9,Auction,under_offer,2023-11-09 01:01:07,NULL,5510,462,"$461,504"
278,7829,Rent,House,3,1,3,781.1,194.4,NULL,Auckland,Waitakere,West,1157.09,$1157pw,sold,2026-07-17 02:06:40,2026-07-25 02:06:40,205,16,NULL
279,8397,Rent,Townhouse,3,3,2,990.4,316.3,2026,Wellington,Porirua,Central,417.03,$417pw,under_offer,2023-12-11 14:04:34,NULL,4079,403,NULL
280,7411,Auction,Townhouse,3,1,3,1186.0,198.4,1939,Auckland,North Shore,Devonport,NULL,Auction,under_offer,2026-06-08 23:50:30,NULL,259,28,NULL
281,8901,Tender,Apartment,2,1,0,NULL,80.0,2010,Wellington,Upper Hutt,North,NULL,Tender,sold,2026-04-06 05:16:52,2026-04-21 05:16:52,750,28,NULL
282,301,Auction,House,4,3,1,597.2,163.3,1953,Otago,Dunedin,Maori Hill,NULL,Auction,sold,2025-12-02 05:55:58,2026-01-21 05:55:58,1203,84,NULL
283,8859,Rent,Townhouse,3,3,2,281.7,92.3,NULL,Wellington,Kapiti Coast,Central,893.73,$893pw,withdrawn,2024-07-31 00:56:43,NULL,3132,294,NULL
284,7557,Auction,House,3,2,3,210.0,174.2,1943,Hawkes Bay,Hastings,Central,332064.72,Auction,expired,2026-05-01 00:29:43,NULL,657,68,"$252,290"
285,8895,Sale,House,4,1,1,505.4,124.6,1978,Hawkes Bay,Napier,East,500154.64,"$500,154",sold,2025-10-07 04:15:54,2026-02-01 04:15:54,2200,88,"$466,285"
286,7755,Rent,Section,NULL,NULL,NULL,2266.6,NULL,2008,Auckland,Manukau,Central,897.83,$897pw,expired,2024-06-09 12:52:44,NULL,4819,442,NULL
287,8547,Auction,Apartment,1,1,1,NULL,90.5,1974,Waikato,Tauranga,Mount Maunganui,392854.09,Auction,expired,2025-02-19 21:49:27,NULL,2678,266,"$362,002"
288,8679,Deadline Sale,House,3,3,1,890.5,174.2,NULL,Waikato,Taupo,East,528386.61,"$528,386",expired,2025-07-09 01:02:36,NULL,2509,124,"$499,355"
289,7022,Auction,Unit,3,1,2,NULL,188.8,1939,Auckland,North Shore,Takapuna,1746450.1,Auction,under_offer,2023-12-23 12:20:46,NULL,6368,601,"$1,426,715"
290,8859,Auction,House,3,1,2,904.2,126.2,1987,Wellington,Upper Hutt,Central,NULL,Auction,sold,2024-07-17 01:01:38,2024-10-21 01:01:38,5438,562,NULL
291,8404,Sale,Townhouse,3,1,2,330.1,151.2,2004,Northland,Kaitaia,North,510634.97,"$510,634",sold,2024-03-07 03:21:25,2024-03-26 03:21:25,3673,141,"$462,424"
292,8605,Deadline Sale,House,2,3,2,225.1,306.9,2023,Bay of Plenty,Tauranga,Welcome Bay,1421038.14,$1.42M,sold,2024-11-29 12:25:54,2025-02-08 12:25:54,4769,249,"$1,086,043"
293,8966,Sale,House,4,2,3,900.2,87.6,NULL,Wellington,Kapiti Coast,North,1364707.09,$1.36M,sold,2024-12-20 14:19:15,2025-02-13 14:19:15,1356,69,"$1,119,108"
294,8369,Deadline Sale,House,2,3,2,443.6,235.2,1976,Canterbury,Ashburton,South,550692.04,"$550,692",sold,2024-02-10 19:19:07,2024-05-20 19:19:07,5713,200,"$396,731"
295,8595,Sale,House,3,1,2,432.4,165.8,1971,Canterbury,Selwyn,Central,1213795.29,$1.21M,sold,2024-10-21 01:39:07,2025-01-01 01:39:07,4070,186,"$937,384"
296,4967,Deadline Sale,Section,NULL,NULL,NULL,1788.3,NULL,2024,Wellington,Upper Hutt,East,202553.53,"$202,553",active,2026-07-07 20:04:33,NULL,200,21,"$174,873"
297,8080,Rent,Unit,3,2,2,NULL,250.3,1968,Auckland,Auckland City,Herne Bay,726.15,$726pw,sold,2026-03-19 10:40:33,2026-06-12 10:40:33,975,66,NULL
298,7254,Tender,Section,NULL,NULL,NULL,3871.6,NULL,NULL,Canterbury,Selwyn,Central,NULL,Tender,expired,2024-02-13 18:31:06,NULL,4319,447,NULL
299,8648,Sale,House,3,2,1,792.7,98.2,2006,Auckland,Franklin,North,1793267.44,$1.79M,expired,2024-05-09 04:33:51,NULL,3160,308,"$1,668,358"
